logFC	logCPM	F	PValue	FDR
comp463_c0_seq1	8.60174738015961	-2.92518260132507	22.5926271741152	8.10214564030766e-05	0.0108464340263723
comp473_c0_seq1	1.04445776981664	0.154354015194776	18.8871726824091	8.11091210516207e-05	0.0108464340263723
comp427_c0_seq1	0.746805857278869	0.197653062735249	18.867781728539	8.16864883134652e-05	0.0108464340263723
comp10172_c0_seq1	-1.49593073271961	-2.73793672839108	18.8037367908165	8.3624280059058e-05	0.0109260542264913
comp17217_c0_seq1	-0.80998641989479	1.69741083826479	18.7914859310742	8.40004168977914e-05	0.0109260542264913
comp8485_c0_seq1	1.89311055809838	-0.143815344005644	20.0184909019732	8.75354219468945e-05	0.0112406071247038
comp3776_c0_seq1	-3.02027892404651	-3.6992971839109	18.6819870673491	8.86928320690335e-05	0.0112406071247038
comp4730_c0_seq1	-0.670619088756424	0.861595128114881	18.6138631777357	8.96580367693888e-05	0.0112406071247038
comp12719_c0_seq1	-0.785277221807161	0.450407800515692	18.59955706459	9.01307920034201e-05	0.0112406071247038
comp16647_c0_seq1	-1.27827351427044	-1.13154968942359	18.7719211607103	9.0827844500235e-05	0.0112406071247038
comp6626_c0_seq1	1.52891173488145	-0.99080177438456	19.0286970961398	9.18322743985218e-05	0.011255634632288
comp98499_c0_seq1	0.908976163080331	-0.643611565589035	18.4922518735047	9.37612655604354e-05	0.0113306072665624
comp2304_c0_seq1	1.69945912542146	-1.57736752904921	18.7933566443119	9.46328440791914e-05	0.0113306072665624
comp3369_c0_seq1	1.90371620265451	-2.36598945624575	18.4534773173107	9.5110612498798e-05	0.0113306072665624
comp7391_c0_seq1	-1.13413490915541	-0.223185588092199	18.567042209224	9.98026981092253e-05	0.0117794906740583
comp10775_c0_seq1	1.11103510993221	-0.592872580094061	18.2568785501722	0.000102272988486176	0.0119603099470943
comp10867_c0_seq1	2.56031965932356	-3.42906834521491	18.1842742062513	0.000105059340658009	0.0121744674124331
comp17595_c0_seq1	2.28343064345091	-2.77867298010249	17.9996689155712	0.000112508987050631	0.0128647443727778
comp11394_c0_seq1	-1.56571930896297	-2.9416816325015	17.9721176114033	0.000113667512259204	0.0128647443727778
comp3846_c0_seq1	-0.865349840816498	3.71432739145739	17.9491900025345	0.000114641159998249	0.0128647443727778
